0752_R,9.96E-01,3.67E-03,5.25E-05,5.90E-04,9.97E-01,2.42E-03,3.88E-07,1.21E-04,1.00E+00,6.26E-05,3.99E-06,3.45E-04,9.99E-01,7.99E-04,2.28E-10,4.58E-08
1140_R,9.99E-01,8.60E-04,5.29E-07,6.24E-05,1.00E+00,5.04E-05,4.93E-10,1.96E-06,1.00E+00,7.60E-05,7.15E-07,3.16E-05,1.00E+00,3.22E-04,2.99E-11,2.12E-09
1267_L,9.96E-01,3.65E-03,6.01E-06,1.84E-04,9.99E-01,5.44E-04,4.09E-09,3.40E-06,9.95E-01,3.88E-03,2.28E-05,6.56E-04,1.00E+00,2.40E-06,7.74E-19,8.88E-16
0753_RRRR,2.27E-12,5.29E-07,1.00E+00,3.16E-05,2.78E-10,2.39E-06,9.97E-01,3.15E-03,1.58E-14,5.86E-10,1.00E+00,3.69E-05,1.40E-13,1.25E-05,1.00E+00,1.33E-05
1522_LL,1.92E-06,1.50E-02,2.03E-01,7.82E-01,9.80E-09,2.67E-04,1.54E-03,9.98E-01,1.19E-07,4.03E-02,8.84E-01,7.58E-02,6.30E-05,3.28E-03,2.08E-02,9.76E-01
2478_RRRR,4.09E-03,9.92E-01,3.19E-04,3.98E-03,8.88E-07,1.00E+00,1.17E-06,7.22E-06,2.07E-05,9.99E-01,6.01E-04,5.22E-04,4.54E-04,1.00E+00,4.71E-06,1.60E-07
1851_R,8.51E-01,1.46E-01,4.34E-05,2.87E-03,6.95E-01,2.96E-01,3.95E-05,8.26E-03,9.40E-01,5.73E-02,4.26E-04,2.20E-03,7.75E-01,2.25E-01,1.29E-04,2.47E-05
2244_RRRRRRRRRRRRRR,7.58E-10,4.69E-09,5.38E-08,1.00E+00,2.24E-09,4.67E-06,5.44E-06,1.00E+00,2.80E-12,2.03E-11,1.82E-09,1.00E+00,3.01E-17,4.84E-16,5.75E-15,1.00E+00
0806_RR,5.19E-08,1.26E-01,8.74E-01,5.15E-05,1.42E-09,3.51E-03,9.95E-01,1.23E-03,3.96E-09,1.50E-01,8.45E-01,4.67E-03,1.66E-05,1.42E-01,8.58E-01,3.34E-04
1345_RRRR,6.10E-03,9.82E-01,9.09E-04,1.13E-02,5.94E-04,9.99E-01,6.17E-07,6.19E-05,1.39E-02,9.80E-01,4.75E-04,5.27E-03,9.48E-04,9.99E-01,5.60E-05,6.06E-06
2717_R,1.00E+00,2.38E-04,5.48E-07,4.76E-05,1.00E+00,3.23E-06,1.80E-11,5.46E-07,1.00E+00,9.64E-07,2.53E-09,1.79E-06,1.00E+00,1.26E-04,2.29E-13,7.98E-12
2110_LLLLLL,1.23E-11,3.97E-10,3.04E-08,1.00E+00,2.36E-12,8.75E-11,1.14E-09,1.00E+00,7.76E-14,2.46E-12,1.42E-09,1.00E+00,9.06E-26,3.59E-22,1.99E-15,1.00E+00
0893_R,9.81E-01,1.64E-02,2.91E-05,2.32E-03,9.99E-01,1.09E-03,7.57E-07,3.81E-04,1.00E+00,3.75E-05,3.46E-07,6.03E-05,9.97E-01,3.01E-03,1.36E-08,1.89E-07
2131_L,0.53207123,0.46151164,0.0016115,0.00480564,2.55E-03,9.95E-01,1.99E-03,1.91E-04,9.88E-01,1.22E-02,4.93E-05,1.66E-04,0.57380396,0.41187283,0.01219833,0.00212488
0878_L,9.97E-01,3.05E-03,3.64E-07,3.98E-05,9.99E-01,1.10E-03,1.50E-08,3.75E-06,1.00E+00,1.52E-05,8.80E-08,6.59E-06,1.00E+00,3.49E-05,1.77E-15,3.26E-13
0851_L,2.32E-04,9.98E-01,2.01E-03,1.11E-04,0.01972432,0.9739932,0.00344068,0.00284169,5.41E-06,1.00E+00,1.79E-04,8.08E-06,0.00081191,0.25208667,0.74465925,0.00244213
0964_LLL,4.05E-13,3.65E-07,1.00E+00,1.39E-05,8.61E-13,9.90E-07,1.00E+00,7.74E-05,7.88E-16,1.01E-10,1.00E+00,1.64E-05,3.53E-18,2.04E-07,1.00E+00,4.18E-06
0792_RR,7.08E-04,9.83E-01,9.86E-03,6.90E-03,1.63E-05,9.97E-01,1.23E-03,1.41E-03,4.85E-06,9.95E-01,3.69E-03,9.80E-04,2.31E-04,1.00E+00,2.29E-04,3.82E-05
1549_LL,1.20E-08,8.57E-04,9.99E-01,3.90E-04,5.67E-08,2.03E-02,9.77E-01,2.69E-03,8.76E-08,9.63E-03,9.84E-01,6.24E-03,7.48E-07,8.88E-03,9.90E-01,1.55E-03
0629_L,8.62E-01,1.36E-01,2.81E-05,1.03E-03,6.17E-01,3.83E-01,6.91E-06,4.20E-04,9.99E-01,4.40E-04,3.46E-06,1.10E-04,9.42E-01,5.84E-02,6.44E-06,4.15E-06
2404_RR,3.09E-06,9.99E-01,8.48E-04,3.52E-05,1.11E-08,1.00E+00,6.52E-07,3.79E-07,2.50E-11,1.00E+00,1.36E-05,2.05E-07,2.08E-03,9.96E-01,1.74E-03,4.91E-05
2219_R,1.00E+00,5.43E-05,3.51E-09,4.20E-06,1.00E+00,1.86E-08,1.47E-14,8.03E-08,1.00E+00,2.12E-09,4.32E-12,2.90E-07,1.00E+00,4.16E-05,3.86E-14,1.59E-11
1779_RRRRRRRR,1.02E-06,4.03E-08,4.41E-10,1.00E+00,1.48E-07,1.96E-06,1.70E-06,1.00E+00,2.32E-12,6.84E-14,3.46E-10,1.00E+00,4.89E-23,5.82E-20,1.50E-21,1.00E+00
1852_RRRRRRRRR,3.66E-05,1.70E-03,1.68E-05,9.98E-01,1.34E-11,6.78E-08,2.84E-08,1.00E+00,3.30E-09,3.40E-09,2.41E-07,1.00E+00,1.53E-17,1.14E-17,4.75E-18,1.00E+00
1039_R,9.92E-01,4.18E-03,5.97E-04,3.12E-03,9.97E-01,2.90E-03,1.18E-05,3.32E-04,1.00E+00,4.67E-05,1.69E-06,3.05E-05,9.98E-01,1.76E-03,2.58E-10,8.53E-09
0677_L,9.97E-01,2.82E-03,1.13E-06,1.36E-04,1.00E+00,5.70E-06,7.68E-12,4.20E-07,1.00E+00,2.30E-07,1.20E-09,3.61E-06,9.99E-01,7.86E-04,1.72E-10,2.77E-09
1810_L,9.57E-01,4.32E-02,4.06E-08,4.99E-06,8.50E-01,1.50E-01,1.81E-09,2.31E-06,9.96E-01,4.12E-03,4.10E-06,9.75E-05,9.98E-01,1.84E-03,2.32E-10,6.78E-10
1522_LLLLLLLLLLLLLL,4.06E-10,2.50E-08,1.12E-07,1.00E+00,3.60E-10,2.38E-07,4.19E-07,1.00E+00,8.98E-12,4.53E-08,8.76E-07,1.00E+00,4.90E-18,6.48E-17,2.41E-15,1.00E+00
1108_L,1.93E-05,2.29E-01,7.71E-01,2.09E-04,0.00120584,0.62097514,0.36961392,0.00820515,1.08E-05,2.51E-02,9.74E-01,8.48E-04,1.27E-06,2.70E-02,9.73E-01,2.66E-04
0648_LL,1.41E-04,9.95E-01,1.79E-03,2.96E-03,7.62E-07,1.00E+00,4.70E-05,6.57E-05,2.85E-04,9.88E-01,3.88E-04,1.09E-02,2.79E-04,9.99E-01,2.47E-04,4.27E-05
1113_L,8.79E-01,1.18E-01,2.96E-04,2.43E-03,4.88E-03,9.95E-01,4.51E-04,1.04E-04,8.89E-01,1.10E-01,1.98E-04,9.08E-04,9.29E-01,7.10E-02,1.41E-05,9.22E-06
1631_RR,6.31E-07,8.10E-01,1.90E-01,7.03E-05,4.76E-07,1.00E+00,2.76E-04,1.18E-05,1.24E-09,9.99E-01,6.62E-04,4.28E-06,1.56E-03,9.08E-01,8.96E-02,3.89E-04
0674_R,8.50E-01,1.44E-01,3.24E-04,5.26E-03,8.60E-01,1.39E-01,1.61E-05,1.10E-03,9.98E-01,1.38E-03,1.07E-05,3.12E-04,1.00E+00,2.26E-04,8.51E-12,3.27E-10
1970_RRRRR,1.48E-08,7.04E-08,1.92E-03,9.98E-01,1.92E-09,6.72E-08,5.17E-04,9.99E-01,1.93E-14,3.14E-13,1.00E-05,1.00E+00,6.45E-22,3.02E-19,2.29E-13,1.00E+00
2206_R,1.00E+00,2.64E-04,4.11E-09,1.11E-06,9.98E-01,2.47E-03,3.53E-09,6.46E-06,1.00E+00,5.98E-05,1.16E-07,1.43E-05,9.99E-01,6.08E-04,2.58E-11,2.43E-10
1345_R,9.64E-01,3.26E-02,9.22E-05,3.63E-03,9.90E-01,1.01E-02,4.86E-08,1.92E-05,1.00E+00,2.70E-05,1.34E-07,1.80E-05,9.96E-01,3.60E-03,4.44E-09,1.26E-08
1112_RR,1.99E-01,8.01E-01,1.13E-05,4.38E-04,6.98E-04,9.98E-01,3.81E-04,7.28E-04,4.28E-04,9.97E-01,1.80E-03,1.03E-03,0.02366976,0.9437631,0.0310057,0.00156143
0999_L,9.91E-01,7.68E-03,8.27E-05,8.84E-04,9.83E-01,1.15E-02,3.27E-04,5.10E-03,1.00E+00,2.38E-04,2.75E-06,4.38E-05,1.00E+00,3.37E-04,4.38E-11,1.98E-09
1684_RR,3.46E-06,2.86E-04,2.70E-02,9.73E-01,6.18E-07,5.04E-02,3.89E-03,9.46E-01,3.00E-07,2.69E-03,4.51E-01,5.46E-01,3.13E-13,1.29E-10,2.41E-06,1.00E+00
1181_R,1.00E+00,1.92E-05,9.90E-11,4.29E-07,1.00E+00,1.54E-06,2.43E-14,1.08E-08,1.00E+00,6.37E-08,5.14E-11,6.21E-07,9.99E-01,1.45E-03,4.81E-10,3.08E-09
0047_R,9.86E-01,1.39E-02,6.79E-07,8.08E-05,9.97E-01,3.16E-03,1.83E-09,3.07E-06,9.99E-01,3.35E-04,3.65E-06,1.92E-04,1.00E+00,1.70E-04,1.01E-12,3.81E-11
0443_L,1.65E-03,4.77E-05,2.74E-04,9.98E-01,0.03054669,0.00758877,0.00255099,0.9593136,4.17E-05,1.21E-06,1.40E-06,1.00E+00,1.23E-14,4.26E-12,3.64E-07,1.00E+00
1600_LLLLLLLLLLL,3.19E-06,3.65E-05,4.78E-06,1.00E+00,5.64E-10,3.64E-07,2.14E-06,1.00E+00,2.39E-13,5.66E-11,8.92E-07,1.00E+00,9.11E-22,2.35E-20,4.02E-19,1.00E+00
0831_L,9.83E-01,1.52E-02,3.09E-05,2.20E-03,1.00E+00,1.94E-04,2.62E-09,1.09E-05,1.00E+00,3.30E-04,1.03E-05,1.04E-04,9.99E-01,1.04E-03,4.72E-10,8.52E-09
1107_L,9.40E-01,5.72E-02,4.23E-04,1.93E-03,9.14E-01,8.61E-02,3.60E-06,9.48E-05,9.99E-01,7.49E-04,5.25E-06,1.26E-04,9.79E-01,2.11E-02,1.44E-06,3.42E-06
0346_RRRRRRRRRR,0.00103992,0.06773897,0.03359587,0.8976252,1.08E-08,3.00E-06,8.41E-06,1.00E+00,5.11E-13,2.80E-11,1.33E-05,1.00E+00,1.15E-10,9.18E-10,1.62E-08,1.00E+00
2519_RRR,6.05E-06,9.99E-01,3.70E-04,2.06E-04,6.20E-08,9.98E-01,1.41E-03,6.40E-04,2.93E-05,9.99E-01,1.68E-04,6.89E-04,2.79E-05,9.97E-01,3.06E-03,4.00E-05
1027_R,0.35984147,0.6345864,0.00097254,0.00459961,2.77E-02,9.71E-01,5.09E-04,7.96E-04,9.93E-01,4.73E-03,1.37E-04,2.06E-03,0.1275162,0.83608955,0.035549,0.00084532
1613_L,9.99E-01,6.29E-04,3.42E-09,1.26E-06,9.97E-01,3.14E-03,6.53E-11,3.73E-07,1.00E+00,3.41E-05,1.83E-08,3.00E-06,9.93E-01,7.06E-03,1.79E-08,5.34E-08
0844_RRRRRRRRR,1.78E-04,1.52E-03,5.01E-06,9.98E-01,1.74E-10,1.19E-09,1.88E-09,1.00E+00,5.40E-10,2.56E-11,3.08E-08,1.00E+00,3.95E-17,4.87E-16,1.14E-15,1.00E+00
0018_L,8.41E-01,1.59E-01,2.02E-05,7.59E-05,6.96E-01,3.04E-01,3.53E-07,1.36E-05,9.96E-01,3.54E-03,7.70E-06,3.74E-05,1.00E+00,3.59E-04,8.00E-11,2.23E-09
1646_L,0.9660908,0.01922557,0.0026458,0.01203785,0.15287168,0.7971986,0.02343769,0.02649201,0.7912687,0.18542935,0.01011648,0.01318553,0.4440486,0.50469345,0.04667412,0.00458379
2166_RR,1.07E-12,5.58E-06,1.00E+00,1.03E-06,2.14E-11,6.31E-05,1.00E+00,7.52E-05,5.38E-12,1.46E-06,1.00E+00,4.74E-04,9.71E-09,8.80E-03,9.91E-01,2.04E-05
1851_LLL,1.00E-10,1.34E-08,4.59E-06,1.00E+00,3.32E-12,4.24E-12,2.54E-12,1.00E+00,2.60E-10,2.89E-08,7.01E-06,1.00E+00,2.36E-15,1.36E-11,1.00E-05,1.00E+00
1108_LLLL,7.32E-08,6.35E-01,3.64E-01,3.70E-04,3.50E-08,4.54E-02,9.51E-01,3.16E-03,3.14E-10,8.28E-01,1.72E-01,2.05E-04,2.27E-05,1.09E-01,8.90E-01,1.35E-03
2444_L,0.91749626,0.07653601,0.00127713,0.00469053,0.06133487,0.93237895,0.00521433,0.00107172,3.26E-03,9.95E-01,1.57E-03,1.41E-04,0.5493962,0.40638784,0.03841385,0.00580209
0200_LLL,8.77E-15,1.12E-06,1.00E+00,3.30E-07,3.59E-11,2.56E-04,9.99E-01,3.97E-04,1.08E-15,5.83E-09,1.00E+00,2.95E-06,1.05E-14,2.98E-05,1.00E+00,1.27E-06
0618_R,0.96446025,0.02854846,0.00132638,0.00566489,0.958626,0.02918432,0.0016399,0.01054977,9.94E-01,6.73E-04,5.44E-05,4.87E-03,9.78E-01,2.25E-02,5.28E-07,7.68E-07
0124_RRRRRR,7.79E-12,3.79E-08,3.37E-02,9.66E-01,9.29E-12,1.41E-07,2.82E-03,9.97E-01,4.59E-13,1.21E-08,4.08E-02,9.59E-01,3.08E-16,4.94E-13,8.67E-09,1.00E+00
0760_R,9.47E-01,5.32E-02,9.02E-07,1.68E-04,1.00E+00,4.41E-04,2.35E-09,5.76E-05,9.98E-01,2.05E-03,3.31E-06,8.13E-05,9.97E-01,3.34E-03,8.00E-08,3.72E-07
2323_LL,9.97E-13,6.05E-07,1.00E+00,6.81E-06,8.56E-11,1.80E-04,1.00E+00,1.81E-04,4.04E-13,8.35E-07,1.00E+00,2.94E-05,1.35E-11,1.54E-04,1.00E+00,2.06E-05
1133_LL,1.03E-05,8.32E-01,1.65E-01,2.97E-03,2.77E-08,9.80E-01,1.94E-02,1.43E-04,7.31E-08,9.99E-01,8.31E-04,8.13E-05,5.23E-04,9.98E-01,1.87E-03,4.48E-05
2457_R,8.99E-01,9.93E-02,1.89E-04,1.28E-03,4.95E-01,5.04E-01,1.65E-05,1.95E-04,9.86E-01,1.43E-02,2.46E-05,1.54E-04,5.44E-01,4.54E-01,1.58E-03,1.46E-04
1684_RRRRRRRRRRRR,1.20E-05,3.39E-05,3.36E-06,1.00E+00,8.10E-09,8.69E-08,7.77E-08,1.00E+00,1.26E-12,3.04E-12,1.44E-09,1.00E+00,1.18E-11,1.34E-11,7.70E-14,1.00E+00
0517_L,9.98E-01,1.91E-03,1.09E-06,2.34E-04,1.00E+00,1.33E-04,1.27E-11,2.50E-07,1.00E+00,4.71E-06,1.07E-08,4.71E-06,1.00E+00,9.31E-06,1.62E-15,3.67E-13
1681_R,1.33E-05,3.82E-06,4.03E-05,1.00E+00,2.81E-05,1.10E-07,2.40E-07,1.00E+00,3.03E-04,5.34E-05,1.82E-03,9.98E-01,4.36E-10,1.72E-07,2.38E-03,9.98E-01
1807_RRR,8.67E-08,3.75E-02,9.61E-01,1.13E-03,2.13E-08,2.11E-01,7.81E-01,7.67E-03,3.38E-08,2.11E-02,9.71E-01,7.85E-03,1.00E-05,4.19E-02,9.56E-01,2.05E-03
2260_L,0.124167,0.7777801,0.08069578,0.01735709,0.27909908,0.71105844,0.00605256,0.00378993,0.27360007,0.72217834,0.00222808,0.00199343,3.39E-01,6.52E-01,8.25E-03,4.66E-04
2385_R,9.99E-01,5.42E-04,2.23E-07,2.06E-04,1.00E+00,3.08E-06,2.09E-12,1.52E-07,1.00E+00,4.76E-07,1.13E-09,1.43E-05,1.00E+00,1.01E-04,7.13E-13,3.53E-11
1428_L,1.00E+00,3.46E-04,8.52E-08,5.40E-05,1.00E+00,4.23E-04,9.07E-10,1.03E-06,9.99E-01,4.33E-04,3.63E-06,1.66E-04,9.70E-01,3.04E-02,2.14E-05,6.50E-05
1400_LL,7.98E-09,9.51E-05,1.00E+00,8.40E-05,6.39E-09,3.70E-03,9.96E-01,3.89E-04,2.53E-11,3.72E-06,1.00E+00,3.24E-04,3.11E-09,2.90E-03,9.97E-01,1.31E-04
0323_RRRR,0.01374555,0.19009943,0.5708233,0.22533174,1.88E-04,3.09E-01,6.22E-01,6.90E-02,1.70E-05,1.07E-02,9.81E-01,8.40E-03,8.82E-07,5.53E-03,9.89E-01,5.56E-03
0814_LLL,3.28E-12,3.71E-06,1.00E+00,1.32E-05,2.27E-09,3.75E-03,9.94E-01,1.77E-03,1.53E-18,1.35E-12,1.00E+00,1.62E-06,1.06E-12,2.47E-04,1.00E+00,2.54E-06
2186_LLL,5.67E-09,1.23E-02,9.88E-01,6.06E-05,2.10E-10,4.40E-03,9.94E-01,1.17E-03,2.47E-15,1.27E-08,1.00E+00,1.56E-05,5.75E-07,6.30E-03,9.91E-01,2.58E-03
1803_LL,1.55E-14,1.58E-08,1.00E+00,2.78E-06,2.80E-12,1.18E-06,1.00E+00,2.66E-05,1.01E-18,4.76E-13,1.00E+00,7.15E-07,9.09E-16,1.00E-06,1.00E+00,2.00E-05
1467_LLLLLLLLL,1.06E-04,2.20E-04,4.67E-05,1.00E+00,2.04E-10,8.35E-07,2.37E-06,1.00E+00,6.11E-10,1.82E-07,8.15E-05,1.00E+00,3.21E-14,1.25E-13,3.85E-13,1.00E+00
1525_R,9.96E-01,3.53E-03,3.05E-07,8.38E-05,9.71E-01,2.84E-02,1.85E-06,3.32E-04,1.00E+00,3.71E-06,9.60E-09,4.09E-05,9.89E-01,1.08E-02,9.14E-08,3.65E-07
1568_RRR,3.86E-10,1.23E-04,1.00E+00,1.37E-04,3.91E-12,5.84E-06,1.00E+00,1.25E-04,6.18E-13,7.27E-07,1.00E+00,6.53E-05,1.19E-11,1.84E-05,9.98E-01,2.05E-03
0721_R,9.95E-01,4.81E-03,1.63E-05,4.46E-04,9.98E-01,1.53E-03,2.78E-07,4.84E-05,1.00E+00,2.17E-05,3.86E-07,9.75E-05,9.96E-01,3.81E-03,5.08E-08,2.34E-07
1218_R,9.99E-01,1.31E-03,3.64E-08,1.48E-05,9.17E-01,8.27E-02,1.06E-05,5.84E-04,9.55E-01,4.46E-02,1.12E-04,4.50E-04,9.99E-01,7.17E-04,1.76E-10,3.22E-09
1006_RRRR,3.23E-05,9.99E-01,1.03E-03,3.28E-04,2.87E-08,1.00E+00,5.96E-06,2.91E-06,7.77E-10,1.00E+00,1.34E-05,2.45E-06,7.05E-04,9.99E-01,4.77E-04,8.20E-06
0953_LLL,1.88E-08,1.23E-03,9.99E-01,3.11E-05,5.89E-09,3.39E-03,9.96E-01,4.03E-04,5.51E-09,9.63E-03,9.90E-01,3.45E-04,1.70E-10,4.84E-04,9.99E-01,6.89E-05
2572_L,9.97E-01,2.60E-03,9.93E-06,1.75E-04,9.99E-01,1.32E-03,5.86E-09,2.57E-06,9.99E-01,6.69E-04,3.81E-06,4.07E-05,1.00E+00,2.01E-04,8.33E-13,1.36E-11
1469_RRRR,4.96E-07,5.02E-01,4.98E-01,1.78E-04,1.03E-08,1.55E-02,9.84E-01,1.20E-04,5.71E-08,9.47E-03,9.87E-01,3.08E-03,1.44E-04,9.36E-01,6.36E-02,3.80E-05
2734_RR,1.44E-03,9.98E-01,3.93E-05,3.26E-04,2.30E-05,1.00E+00,3.16E-06,4.42E-05,1.22E-03,9.98E-01,2.92E-04,8.55E-04,2.21E-02,9.78E-01,7.75E-05,2.56E-05
2648_L,9.99E-01,7.69E-04,2.01E-07,3.31E-05,9.99E-01,4.24E-04,2.99E-07,3.10E-04,1.00E+00,2.08E-05,2.54E-07,6.37E-05,0.85731417,0.1393997,0.00162608,0.00166001
2067_LLLLL,1.79E-08,4.00E-08,1.01E-03,9.99E-01,6.40E-09,3.58E-07,1.26E-05,1.00E+00,2.75E-12,8.97E-11,4.35E-06,1.00E+00,4.50E-21,1.30E-18,2.01E-13,1.00E+00
0505_LL,0.00454538,0.94319314,0.04020242,0.01205903,7.63E-06,9.83E-01,1.59E-02,1.16E-03,8.69E-06,9.97E-01,2.73E-03,5.31E-04,1.61E-04,9.99E-01,6.67E-04,1.90E-05
0859_LL,1.06E-08,8.66E-06,1.66E-03,9.98E-01,1.21E-07,1.58E-04,1.21E-04,1.00E+00,2.48E-06,2.84E-02,1.74E-01,7.97E-01,5.41E-08,2.14E-05,7.74E-02,9.23E-01
0964_LL,1.11E-12,6.48E-08,1.00E+00,9.88E-05,4.80E-12,7.36E-07,1.00E+00,4.13E-04,8.02E-13,1.69E-07,1.00E+00,2.57E-04,2.16E-13,3.55E-05,1.00E+00,1.47E-05
1042_R,9.93E-01,6.34E-03,9.55E-06,1.67E-04,9.88E-01,1.19E-02,1.02E-07,2.51E-05,1.00E+00,7.07E-05,1.22E-06,2.77E-05,9.97E-01,2.97E-03,4.93E-09,3.75E-08
0087_R,3.23E-11,2.55E-08,1.00E+00,1.69E-05,4.88E-08,1.63E-06,1.00E+00,3.60E-04,3.64E-11,3.08E-10,1.00E+00,3.10E-05,7.35E-27,5.61E-12,1.00E+00,2.44E-07
2261_RRRR,3.07E-02,9.68E-01,1.25E-05,1.00E-03,6.01E-07,1.00E+00,2.27E-06,2.80E-06,9.30E-04,9.97E-01,3.90E-04,1.73E-03,1.99E-03,9.97E-01,6.51E-04,1.03E-04
0761_R,9.97E-01,2.50E-03,3.91E-07,1.86E-04,1.00E+00,2.04E-06,1.68E-11,2.55E-06,1.00E+00,2.98E-07,3.00E-09,2.44E-05,1.00E+00,2.28E-04,3.69E-12,9.89E-11
1549_L,1.42E-04,1.24E-02,9.86E-01,1.12E-03,6.01E-04,4.46E-02,9.52E-01,3.15E-03,0.01941472,0.2111364,0.7148071,0.05464181,9.78E-06,1.28E-02,9.84E-01,3.15E-03
1214_LLL,5.75E-07,4.54E-02,9.54E-01,4.35E-04,4.79E-07,1.68E-01,8.28E-01,3.48E-03,1.84E-08,2.22E-01,7.77E-01,5.52E-04,3.07E-03,9.88E-01,8.08E-03,8.59E-04
1840_RR,2.85E-03,9.88E-01,6.00E-04,8.10E-03,1.17E-08,1.00E+00,2.81E-04,1.71E-05,1.19E-05,9.60E-01,3.29E-02,7.01E-03,1.78E-03,9.70E-01,2.81E-02,2.15E-04
0217_L,4.75E-08,1.25E-06,1.00E+00,2.13E-05,7.20E-05,1.11E-04,9.83E-01,1.69E-02,5.30E-08,1.74E-06,1.00E+00,1.76E-04,2.67E-08,8.65E-04,9.97E-01,2.52E-03
2050_R,9.97E-01,3.11E-03,2.53E-07,1.24E-05,3.13E-01,6.87E-01,4.37E-07,1.35E-05,9.87E-01,1.32E-02,3.44E-05,9.21E-05,9.25E-01,7.50E-02,2.93E-06,5.83E-07
2524_L,9.95E-01,4.58E-03,2.29E-06,2.16E-04,9.99E-01,9.32E-04,1.97E-07,4.92E-04,1.00E+00,2.12E-04,4.20E-06,1.07E-04,8.99E-01,9.94E-02,1.06E-03,8.09E-04
1312_LLLL,4.47E-05,2.13E-03,4.72E-04,9.97E-01,2.34E-05,3.38E-02,2.14E-03,9.64E-01,1.91E-06,2.52E-03,5.08E-04,9.97E-01,5.09E-08,9.41E-05,2.55E-01,7.45E-01
1665_RR,1.45E-04,9.35E-01,5.71E-02,7.54E-03,1.33E-08,6.94E-04,9.98E-01,1.71E-03,4.39E-07,3.04E-01,6.94E-01,1.78E-03,0.00961704,0.8098949,0.16889606,0.01159199
0549_RRRRRRRRR,4.18E-04,7.39E-03,1.03E-02,9.82E-01,1.84E-08,5.39E-06,1.01E-05,1.00E+00,5.65E-12,3.67E-10,2.37E-05,1.00E+00,1.15E-15,1.08E-14,1.48E-13,1.00E+00
0009_LL,1.24E-10,1.79E-06,1.00E+00,2.88E-05,2.37E-09,9.97E-03,9.90E-01,2.57E-04,1.81E-12,1.21E-07,1.00E+00,2.36E-04,1.24E-16,4.30E-07,1.00E+00,1.02E-05
2210_LLL,7.66E-02,9.08E-01,3.29E-04,1.54E-02,2.91E-04,9.99E-01,1.21E-05,8.86E-04,5.64E-05,9.92E-01,6.12E-03,2.19E-03,1.30E-04,1.00E+00,7.15E-05,3.92E-06
0845_L,9.53E-01,4.39E-02,3.33E-05,3.37E-03,9.49E-01,5.01E-02,4.31E-06,1.29E-03,9.97E-01,2.56E-03,4.06E-06,1.30E-04,1.00E+00,1.57E-05,1.53E-14,3.11E-12
0728_R,3.15E-11,1.18E-06,1.00E+00,4.13E-07,3.50E-08,2.81E-06,1.00E+00,4.26E-05,1.11E-07,2.67E-07,1.00E+00,3.68E-04,1.50E-10,3.60E-04,1.00E+00,9.63E-06
0813_RRRR,8.64E-07,1.74E-04,4.34E-01,5.65E-01,5.13E-06,8.21E-03,3.95E-01,5.97E-01,1.26E-08,8.11E-06,6.11E-01,3.89E-01,4.67E-05,8.47E-03,7.82E-01,2.10E-01
2159_LLL,1.55E-07,4.09E-05,7.55E-04,9.99E-01,1.25E-07,2.82E-05,2.78E-05,1.00E+00,3.40E-07,2.40E-02,8.58E-01,1.18E-01,0.00313155,0.5977876,0.11994811,0.27913266
0549_LLLLL,3.06E-07,5.95E-07,7.08E-04,9.99E-01,3.97E-08,7.38E-07,5.37E-06,1.00E+00,1.63E-11,8.72E-11,9.76E-08,1.00E+00,4.72E-28,4.29E-25,2.12E-18,1.00E+00
1203_RRRRRRRRRRRR,5.89E-06,3.38E-06,4.81E-06,1.00E+00,7.31E-08,7.00E-08,2.15E-07,1.00E+00,9.90E-12,4.17E-12,3.29E-07,1.00E+00,9.03E-17,8.97E-17,4.43E-18,1.00E+00
2444_LLL,4.62E-02,9.43E-01,2.27E-04,1.05E-02,5.57E-08,9.93E-01,6.54E-03,1.47E-04,4.95E-09,1.00E+00,2.62E-04,1.04E-05,3.58E-03,9.96E-01,2.78E-04,2.64E-05
1681_RRRRRRRRR,1.32E-06,1.59E-04,1.59E-05,1.00E+00,7.78E-11,5.93E-09,3.24E-10,1.00E+00,5.00E-13,2.19E-12,8.83E-09,1.00E+00,5.92E-16,1.71E-16,7.90E-18,1.00E+00
0071_RRRRRRRR,4.69E-04,1.16E-04,3.27E-07,9.99E-01,4.77E-08,2.00E-07,7.86E-08,1.00E+00,1.76E-08,1.43E-09,2.79E-08,1.00E+00,7.28E-20,8.46E-18,3.41E-17,1.00E+00
0154_L,9.55E-01,4.39E-02,1.67E-06,7.47E-04,9.97E-01,2.98E-03,4.53E-08,3.27E-05,1.00E+00,2.78E-05,1.63E-08,8.73E-06,1.00E+00,1.11E-05,1.17E-14,2.12E-12
0036_L,1.00E+00,1.93E-04,4.12E-08,6.48E-06,1.00E+00,5.28E-06,1.38E-11,3.59E-07,1.00E+00,5.14E-05,8.52E-07,4.56E-05,9.94E-01,6.09E-03,8.22E-09,2.17E-08
1241_R,9.99E-07,8.37E-05,1.00E+00,3.10E-04,0.0013071,0.02446377,0.9668326,0.00739651,0.03737305,0.897479,0.0569817,0.00816615,0.00874126,0.55736786,0.43120587,0.00268505
1882_LL,0.00139344,0.97894365,0.00656254,0.01310044,8.53E-07,1.00E+00,5.69E-05,8.13E-05,1.58E-06,9.99E-01,7.97E-04,2.03E-04,3.62E-04,9.97E-01,2.70E-03,1.93E-04
